index,V1,V2,locality1,locality2,lat1,long1,lat2,long2,FST_lin,CSE,Residuals
1,1,2,"Maricopa County, AZ, USA","Tucson, AZ, USA",33.2918,-112.4291,32.2226,-110.9747,0.0439,0.214461766,NA
2,1,3,"Maricopa County, AZ, USA","Nogales, NM, USA",33.2918,-112.4291,31.3012,-110.9381,0.0544,0.244620951,NA
3,1,4,"Maricopa County, AZ, USA","Hermosillo, SON, MEX",33.2918,-112.4291,29.07296,-110.95591,0.0451,0.272686096,NA
4,1,5,"Maricopa County, AZ, USA","Deming, NM, USA",33.2918,-112.4291,32.2593,-107.7401,0.0652,0.292508415,NA
5,1,6,"Maricopa County, AZ, USA","Las Cruces, NM, USA",33.2918,-112.4291,32.345676,-106.766072,0.0897,0.312575245,NA
6,1,7,"Maricopa County, AZ, USA","Truth of Consequences, NM, USA",33.2918,-112.4291,33.137,-107.2526,0.0979,0.368524498,NA
7,1,8,"Maricopa County, AZ, USA","Socorro, NM, USA",33.2918,-112.4291,34.0578,-106.8976,0.1299,0.385387133,NA
8,1,9,"Maricopa County, AZ, USA","Albuquerque, NM, USA",33.2918,-112.4291,35.0788,-106.6627,0.1203,0.388674622,NA
9,1,10,"Maricopa County, AZ, USA","Alamagordo, NM, USA",33.2918,-112.4291,32.8909,-105.9484,0.1126,0.330089811,NA
10,1,11,"Maricopa County, AZ, USA","Sunland Park, NM, USA",33.2918,-112.4291,31.8073,-106.587,0.0809,0.291465179,NA
11,1,12,"Maricopa County, AZ, USA","Roswell, NM, USA",33.2918,-112.4291,33.4009,-104.5294,0.0847,0.288055058,NA
12,1,13,"Maricopa County, AZ, USA","Carlsbad, NM, USA",33.2918,-112.4291,32.427,-104.243,0.0685,0.341319687,NA
13,1,14,"Maricopa County, AZ, USA","Lovington, NM, USA",33.2918,-112.4291,32.9476,-103.3504,0.0545,0.303511697,NA
14,1,15,"Maricopa County, AZ, USA","Lubbock, TX, USA",33.2918,-112.4291,33.5699,-101.8727,0.083,0.330999089,NA
15,1,16,"Maricopa County, AZ, USA","Dallas, TX, USA",33.2918,-112.4291,32.754256,-96.796889,0.0878,0.299611579,NA
16,1,17,"Maricopa County, AZ, USA","Ellis, TX, USA",33.2918,-112.4291,32.3782,-96.793,0.1084,0.332154736,NA
17,1,18,"Maricopa County, AZ, USA","Cameron, TX, USA",33.2918,-112.4291,26.125309,-97.539184,0.1437,0.356434097,NA
18,1,19,"Maricopa County, AZ, USA","Travis, TX, USA",33.2918,-112.4291,30.2526,-97.778,0.0864,0.301141928,NA
19,1,20,"Maricopa County, AZ, USA","Bexar, TX, USA",33.2918,-112.4291,29.4112,-98.4954,0.0876,0.343884944,NA
20,1,21,"Maricopa County, AZ, USA","Houston, TX, USA",33.2918,-112.4291,29.7628,-95.3831,0.0821,0.343429798,NA
21,1,22,"Maricopa County, AZ, USA","Nueces, TX, USA",33.2918,-112.4291,27.7439,-97.672,0.056,0.283204906,NA
22,1,23,"Maricopa County, AZ, USA","Hidalgo, TX, USA",33.2918,-112.4291,26.3651,-98.1638,0.0788,0.292974708,NA
23,1,24,"Maricopa County, AZ, USA","Juarez, CHIH, MEX",33.2918,-112.4291,31.683,-106.4249,0.0624,0.272322726,NA
24,1,25,"Maricopa County, AZ, USA","Nuevo Leon, NL, MEX",33.2918,-112.4291,25.6803,-100.3133,0.1363,0.394219501,NA
25,1,26,"Maricopa County, AZ, USA","New Orleans LA, USA",33.2918,-112.4291,29.99838,-90.076114,0.0917,0.32557958,NA
26,1,27,"Maricopa County, AZ, USA","Muscogee, GA, USA",33.2918,-112.4291,32.5223,-84.9341,0.1279,0.33471629,NA
27,1,28,"Maricopa County, AZ, USA","St. Augustine, FL, USA",33.2918,-112.4291,29.9134,-81.317743,0.1187,0.353472789,NA
28,1,29,"Maricopa County, AZ, USA","Barberville, FL, USA",33.2918,-112.4291,29.1861,-81.4209,0.1671,0.389329897,NA
29,1,30,"Maricopa County, AZ, USA","Daytona Beach, FL, USA",33.2918,-112.4291,29.2034,-81.0884,0.1161,0.368243745,NA
30,1,31,"Maricopa County, AZ, USA","Orlando, FL, USA",33.2918,-112.4291,28.5496,-81.3754,0.1322,0.392275385,NA
31,1,32,"Maricopa County, AZ, USA","Melbourne, FL, USA",33.2918,-112.4291,28.0785,-80.6838,0.0966,0.342855422,NA
32,1,33,"Maricopa County, AZ, USA","Rio, FL, USA",33.2918,-112.4291,27.2183,-80.24,0.0891,0.310513937,NA
33,1,34,"Maricopa County, AZ, USA","Palm Beach County, FL, USA",33.2918,-112.4291,26.53,-80.0658,0.1,0.33788943,NA
34,1,35,"Maricopa County, AZ, USA","Miami, FL, USA",33.2918,-112.4291,25.7753,-80.2089,0.1093,0.351680486,NA
35,1,36,"Maricopa County, AZ, USA","Fort Myers, FL, USA",33.2918,-112.4291,26.6398,-81.8745,0.1092,0.36147208,NA
36,1,37,"Maricopa County, AZ, USA","Sarasota, FL, USA",33.2918,-112.4291,27.3509,-82.5484,0.0813,0.321279299,NA
37,1,38,"Maricopa County, AZ, USA","Tampa, FL, USA",33.2918,-112.4291,27.9816,-82.4526,0.0993,0.342901639,NA
38,2,3,"Tucson, AZ, USA","Nogales, NM, USA",32.2226,-110.9747,31.3012,-110.9381,0.0537,0.258025409,NA
39,2,4,"Tucson, AZ, USA","Hermosillo, SON, MEX",32.2226,-110.9747,29.07296,-110.95591,0.0763,0.289176902,NA
40,2,5,"Tucson, AZ, USA","Deming, NM, USA",32.2226,-110.9747,32.2593,-107.7401,0.0928,0.319138359,NA
41,2,6,"Tucson, AZ, USA","Las Cruces, NM, USA",32.2226,-110.9747,32.345676,-106.766072,0.135,0.354522328,NA
42,2,7,"Tucson, AZ, USA","Truth of Consequences, NM, USA",32.2226,-110.9747,33.137,-107.2526,0.1193,0.395095867,NA
43,2,8,"Tucson, AZ, USA","Socorro, NM, USA",32.2226,-110.9747,34.0578,-106.8976,0.1641,0.427915068,NA
44,2,9,"Tucson, AZ, USA","Albuquerque, NM, USA",32.2226,-110.9747,35.0788,-106.6627,0.1549,0.4295632,NA
45,2,10,"Tucson, AZ, USA","Alamagordo, NM, USA",32.2226,-110.9747,32.8909,-105.9484,0.1475,0.366435129,NA
46,2,11,"Tucson, AZ, USA","Sunland Park, NM, USA",32.2226,-110.9747,31.8073,-106.587,0.1113,0.322389657,NA
47,2,12,"Tucson, AZ, USA","Roswell, NM, USA",32.2226,-110.9747,33.4009,-104.5294,0.089,0.312491833,NA
48,2,13,"Tucson, AZ, USA","Carlsbad, NM, USA",32.2226,-110.9747,32.427,-104.243,0.1044,0.386294952,NA
49,2,14,"Tucson, AZ, USA","Lovington, NM, USA",32.2226,-110.9747,32.9476,-103.3504,0.1166,0.362975721,NA
50,2,15,"Tucson, AZ, USA","Lubbock, TX, USA",32.2226,-110.9747,33.5699,-101.8727,0.0799,0.328726672,NA
51,2,16,"Tucson, AZ, USA","Dallas, TX, USA",32.2226,-110.9747,32.754256,-96.796889,0.1005,0.322448812,NA
52,2,17,"Tucson, AZ, USA","Ellis, TX, USA",32.2226,-110.9747,32.3782,-96.793,0.1326,0.3600525,NA
53,2,18,"Tucson, AZ, USA","Cameron, TX, USA",32.2226,-110.9747,26.125309,-97.539184,0.1774,0.39586969,NA
54,2,19,"Tucson, AZ, USA","Travis, TX, USA",32.2226,-110.9747,30.2526,-97.778,0.11,0.332894332,NA
55,2,20,"Tucson, AZ, USA","Bexar, TX, USA",32.2226,-110.9747,29.4112,-98.4954,0.1032,0.370085598,NA
56,2,21,"Tucson, AZ, USA","Houston, TX, USA",32.2226,-110.9747,29.7628,-95.3831,0.172,0.399364763,NA
57,2,22,"Tucson, AZ, USA","Nueces, TX, USA",32.2226,-110.9747,27.7439,-97.672,0.0914,0.322008558,NA
58,2,23,"Tucson, AZ, USA","Hidalgo, TX, USA",32.2226,-110.9747,26.3651,-98.1638,0.1271,0.337350785,NA
59,2,24,"Tucson, AZ, USA","Juarez, CHIH, MEX",32.2226,-110.9747,31.683,-106.4249,0.1187,0.321721046,NA
60,2,25,"Tucson, AZ, USA","Nuevo Leon, NL, MEX",32.2226,-110.9747,25.6803,-100.3133,0.1277,0.38257255,NA
61,2,26,"Tucson, AZ, USA","New Orleans LA, USA",32.2226,-110.9747,29.99838,-90.076114,0.109,0.361373197,NA
62,2,27,"Tucson, AZ, USA","Muscogee, GA, USA",32.2226,-110.9747,32.5223,-84.9341,0.1202,0.371796161,NA
63,2,28,"Tucson, AZ, USA","St. Augustine, FL, USA",32.2226,-110.9747,29.9134,-81.317743,0.1446,0.397969399,NA
64,2,29,"Tucson, AZ, USA","Barberville, FL, USA",32.2226,-110.9747,29.1861,-81.4209,0.1811,0.441830254,NA
65,2,30,"Tucson, AZ, USA","Daytona Beach, FL, USA",32.2226,-110.9747,29.2034,-81.0884,0.1812,0.44852077,NA
66,2,31,"Tucson, AZ, USA","Orlando, FL, USA",32.2226,-110.9747,28.5496,-81.3754,0.1726,0.464661128,NA
67,2,32,"Tucson, AZ, USA","Melbourne, FL, USA",32.2226,-110.9747,28.0785,-80.6838,0.1241,0.388669345,NA
68,2,33,"Tucson, AZ, USA","Rio, FL, USA",32.2226,-110.9747,27.2183,-80.24,0.1099,0.367168412,NA
69,2,34,"Tucson, AZ, USA","Palm Beach County, FL, USA",32.2226,-110.9747,26.53,-80.0658,0.1501,0.401829841,NA
70,2,35,"Tucson, AZ, USA","Miami, FL, USA",32.2226,-110.9747,25.7753,-80.2089,0.1416,0.400379061,NA
71,2,36,"Tucson, AZ, USA","Fort Myers, FL, USA",32.2226,-110.9747,26.6398,-81.8745,0.1432,0.407416604,NA
72,2,37,"Tucson, AZ, USA","Sarasota, FL, USA",32.2226,-110.9747,27.3509,-82.5484,0.1115,0.392521251,NA
73,2,38,"Tucson, AZ, USA","Tampa, FL, USA",32.2226,-110.9747,27.9816,-82.4526,0.1228,0.379465895,NA
74,3,4,"Nogales, NM, USA","Hermosillo, SON, MEX",31.3012,-110.9381,29.07296,-110.95591,0.0483,0.200944347,NA
75,3,5,"Nogales, NM, USA","Deming, NM, USA",31.3012,-110.9381,32.2593,-107.7401,0.1472,0.350545453,NA
76,3,6,"Nogales, NM, USA","Las Cruces, NM, USA",31.3012,-110.9381,32.345676,-106.766072,0.1888,0.379797905,NA
77,3,7,"Nogales, NM, USA","Truth of Consequences, NM, USA",31.3012,-110.9381,33.137,-107.2526,0.1326,0.404080298,NA
78,3,8,"Nogales, NM, USA","Socorro, NM, USA",31.3012,-110.9381,34.0578,-106.8976,0.2451,0.489058887,NA
79,3,9,"Nogales, NM, USA","Albuquerque, NM, USA",31.3012,-110.9381,35.0788,-106.6627,0.1683,0.422001085,NA
80,3,10,"Nogales, NM, USA","Alamagordo, NM, USA",31.3012,-110.9381,32.8909,-105.9484,0.1972,0.393364129,NA
81,3,11,"Nogales, NM, USA","Sunland Park, NM, USA",31.3012,-110.9381,31.8073,-106.587,0.1395,0.353884552,NA
82,3,12,"Nogales, NM, USA","Roswell, NM, USA",31.3012,-110.9381,33.4009,-104.5294,0.123,0.337201989,NA
83,3,13,"Nogales, NM, USA","Carlsbad, NM, USA",31.3012,-110.9381,32.427,-104.243,0.1295,0.390974184,NA
84,3,14,"Nogales, NM, USA","Lovington, NM, USA",31.3012,-110.9381,32.9476,-103.3504,0.137,0.374588719,NA
85,3,15,"Nogales, NM, USA","Lubbock, TX, USA",31.3012,-110.9381,33.5699,-101.8727,0.1182,0.364198271,NA
86,3,16,"Nogales, NM, USA","Dallas, TX, USA",31.3012,-110.9381,32.754256,-96.796889,0.137,0.336694418,NA
87,3,17,"Nogales, NM, USA","Ellis, TX, USA",31.3012,-110.9381,32.3782,-96.793,0.1693,0.384665342,NA
88,3,18,"Nogales, NM, USA","Cameron, TX, USA",31.3012,-110.9381,26.125309,-97.539184,0.2538,0.433791054,NA
89,3,19,"Nogales, NM, USA","Travis, TX, USA",31.3012,-110.9381,30.2526,-97.778,0.1338,0.357605457,NA
90,3,20,"Nogales, NM, USA","Bexar, TX, USA",31.3012,-110.9381,29.4112,-98.4954,0.1316,0.378343089,NA
91,3,21,"Nogales, NM, USA","Houston, TX, USA",31.3012,-110.9381,29.7628,-95.3831,0.1536,0.390256342,NA
92,3,22,"Nogales, NM, USA","Nueces, TX, USA",31.3012,-110.9381,27.7439,-97.672,0.1234,0.329908186,NA
93,3,23,"Nogales, NM, USA","Hidalgo, TX, USA",31.3012,-110.9381,26.3651,-98.1638,0.1497,0.361274506,NA
94,3,24,"Nogales, NM, USA","Juarez, CHIH, MEX",31.3012,-110.9381,31.683,-106.4249,0.1427,0.339855161,NA
95,3,25,"Nogales, NM, USA","Nuevo Leon, NL, MEX",31.3012,-110.9381,25.6803,-100.3133,0.2092,0.417430474,NA
96,3,26,"Nogales, NM, USA","New Orleans LA, USA",31.3012,-110.9381,29.99838,-90.076114,0.1335,0.380593265,NA
97,3,27,"Nogales, NM, USA","Muscogee, GA, USA",31.3012,-110.9381,32.5223,-84.9341,0.1176,0.354880345,NA
98,3,28,"Nogales, NM, USA","St. Augustine, FL, USA",31.3012,-110.9381,29.9134,-81.317743,0.1505,0.39203518,NA
99,3,29,"Nogales, NM, USA","Barberville, FL, USA",31.3012,-110.9381,29.1861,-81.4209,0.1962,0.439992078,NA
100,3,30,"Nogales, NM, USA","Daytona Beach, FL, USA",31.3012,-110.9381,29.2034,-81.0884,0.1657,0.418548995,NA
101,3,31,"Nogales, NM, USA","Orlando, FL, USA",31.3012,-110.9381,28.5496,-81.3754,0.1856,0.45350142,NA
102,3,32,"Nogales, NM, USA","Melbourne, FL, USA",31.3012,-110.9381,28.0785,-80.6838,0.1403,0.380257371,NA
103,3,33,"Nogales, NM, USA","Rio, FL, USA",31.3012,-110.9381,27.2183,-80.24,0.1314,0.363351182,NA
104,3,34,"Nogales, NM, USA","Palm Beach County, FL, USA",31.3012,-110.9381,26.53,-80.0658,0.1574,0.400489602,NA
105,3,35,"Nogales, NM, USA","Miami, FL, USA",31.3012,-110.9381,25.7753,-80.2089,0.1497,0.395572597,NA
106,3,36,"Nogales, NM, USA","Fort Myers, FL, USA",31.3012,-110.9381,26.6398,-81.8745,0.1412,0.404418908,NA
107,3,37,"Nogales, NM, USA","Sarasota, FL, USA",31.3012,-110.9381,27.3509,-82.5484,0.1121,0.376323507,NA
108,3,38,"Nogales, NM, USA","Tampa, FL, USA",31.3012,-110.9381,27.9816,-82.4526,0.1448,0.397562976,NA
109,4,5,"Hermosillo, SON, MEX","Deming, NM, USA",29.07296,-110.95591,32.2593,-107.7401,0.0956,0.328732172,NA
110,4,6,"Hermosillo, SON, MEX","Las Cruces, NM, USA",29.07296,-110.95591,32.345676,-106.766072,0.093,0.325921775,NA
111,4,7,"Hermosillo, SON, MEX","Truth of Consequences, NM, USA",29.07296,-110.95591,33.137,-107.2526,0.1351,0.414585055,NA
112,4,8,"Hermosillo, SON, MEX","Socorro, NM, USA",29.07296,-110.95591,34.0578,-106.8976,0.2013,0.475984651,NA
113,4,9,"Hermosillo, SON, MEX","Albuquerque, NM, USA",29.07296,-110.95591,35.0788,-106.6627,0.1451,0.395623674,NA
114,4,10,"Hermosillo, SON, MEX","Alamagordo, NM, USA",29.07296,-110.95591,32.8909,-105.9484,0.129,0.360684948,NA
115,4,11,"Hermosillo, SON, MEX","Sunland Park, NM, USA",29.07296,-110.95591,31.8073,-106.587,0.1042,0.331452421,NA
116,4,12,"Hermosillo, SON, MEX","Roswell, NM, USA",29.07296,-110.95591,33.4009,-104.5294,0.0957,0.325741492,NA
117,4,13,"Hermosillo, SON, MEX","Carlsbad, NM, USA",29.07296,-110.95591,32.427,-104.243,0.0811,0.342535528,NA
118,4,14,"Hermosillo, SON, MEX","Lovington, NM, USA",29.07296,-110.95591,32.9476,-103.3504,0.0757,0.331360975,NA
119,4,15,"Hermosillo, SON, MEX","Lubbock, TX, USA",29.07296,-110.95591,33.5699,-101.8727,0.0852,0.3496902,NA
120,4,16,"Hermosillo, SON, MEX","Dallas, TX, USA",29.07296,-110.95591,32.754256,-96.796889,0.0935,0.307047701,NA
121,4,17,"Hermosillo, SON, MEX","Ellis, TX, USA",29.07296,-110.95591,32.3782,-96.793,0.1164,0.346559145,NA
122,4,18,"Hermosillo, SON, MEX","Cameron, TX, USA",29.07296,-110.95591,26.125309,-97.539184,0.1629,0.399720668,NA
123,4,19,"Hermosillo, SON, MEX","Travis, TX, USA",29.07296,-110.95591,30.2526,-97.778,0.0975,0.339483454,NA
124,4,20,"Hermosillo, SON, MEX","Bexar, TX, USA",29.07296,-110.95591,29.4112,-98.4954,0.0893,0.353256853,NA
125,4,21,"Hermosillo, SON, MEX","Houston, TX, USA",29.07296,-110.95591,29.7628,-95.3831,0.0964,0.358214129,NA
126,4,22,"Hermosillo, SON, MEX","Nueces, TX, USA",29.07296,-110.95591,27.7439,-97.672,0.065,0.28182093,NA
127,4,23,"Hermosillo, SON, MEX","Hidalgo, TX, USA",29.07296,-110.95591,26.3651,-98.1638,0.0889,0.326248353,NA
128,4,24,"Hermosillo, SON, MEX","Juarez, CHIH, MEX",29.07296,-110.95591,31.683,-106.4249,0.075,0.297806717,NA
129,4,25,"Hermosillo, SON, MEX","Nuevo Leon, NL, MEX",29.07296,-110.95591,25.6803,-100.3133,0.1406,0.389434231,NA
130,4,26,"Hermosillo, SON, MEX","New Orleans LA, USA",29.07296,-110.95591,29.99838,-90.076114,0.0948,0.343518409,NA
131,4,27,"Hermosillo, SON, MEX","Muscogee, GA, USA",29.07296,-110.95591,32.5223,-84.9341,0.152,0.380562417,NA
132,4,28,"Hermosillo, SON, MEX","St. Augustine, FL, USA",29.07296,-110.95591,29.9134,-81.317743,0.1257,0.370678216,NA
133,4,29,"Hermosillo, SON, MEX","Barberville, FL, USA",29.07296,-110.95591,29.1861,-81.4209,0.2219,0.448167662,NA
134,4,30,"Hermosillo, SON, MEX","Daytona Beach, FL, USA",29.07296,-110.95591,29.2034,-81.0884,0.1359,0.408180914,NA
135,4,31,"Hermosillo, SON, MEX","Orlando, FL, USA",29.07296,-110.95591,28.5496,-81.3754,0.1672,0.441749506,NA
136,4,32,"Hermosillo, SON, MEX","Melbourne, FL, USA",29.07296,-110.95591,28.0785,-80.6838,0.1118,0.368831664,NA
137,4,33,"Hermosillo, SON, MEX","Rio, FL, USA",29.07296,-110.95591,27.2183,-80.24,0.1184,0.352685967,NA
138,4,34,"Hermosillo, SON, MEX","Palm Beach County, FL, USA",29.07296,-110.95591,26.53,-80.0658,0.1308,0.384530026,NA
139,4,35,"Hermosillo, SON, MEX","Miami, FL, USA",29.07296,-110.95591,25.7753,-80.2089,0.1261,0.375308241,NA
140,4,36,"Hermosillo, SON, MEX","Fort Myers, FL, USA",29.07296,-110.95591,26.6398,-81.8745,0.1209,0.381236199,NA
141,4,37,"Hermosillo, SON, MEX","Sarasota, FL, USA",29.07296,-110.95591,27.3509,-82.5484,0.1183,0.373484827,NA
142,4,38,"Hermosillo, SON, MEX","Tampa, FL, USA",29.07296,-110.95591,27.9816,-82.4526,0.1398,0.392609575,NA
143,5,6,"Deming, NM, USA","Las Cruces, NM, USA",32.2593,-107.7401,32.345676,-106.766072,0.0345,0.240310611,NA
144,5,7,"Deming, NM, USA","Truth of Consequences, NM, USA",32.2593,-107.7401,33.137,-107.2526,0.0805,0.342832698,NA
145,5,8,"Deming, NM, USA","Socorro, NM, USA",32.2593,-107.7401,34.0578,-106.8976,0.0611,0.341963895,NA
146,5,9,"Deming, NM, USA","Albuquerque, NM, USA",32.2593,-107.7401,35.0788,-106.6627,0.0995,0.376271622,NA
147,5,10,"Deming, NM, USA","Alamagordo, NM, USA",32.2593,-107.7401,32.8909,-105.9484,0.0398,0.258947801,NA
148,5,11,"Deming, NM, USA","Sunland Park, NM, USA",32.2593,-107.7401,31.8073,-106.587,0.0229,0.206864494,NA
149,5,12,"Deming, NM, USA","Roswell, NM, USA",32.2593,-107.7401,33.4009,-104.5294,0.0617,0.278587699,NA
150,5,13,"Deming, NM, USA","Carlsbad, NM, USA",32.2593,-107.7401,32.427,-104.243,0.0428,0.331763865,NA
151,5,14,"Deming, NM, USA","Lovington, NM, USA",32.2593,-107.7401,32.9476,-103.3504,0.0678,0.324290871,NA
152,5,15,"Deming, NM, USA","Lubbock, TX, USA",32.2593,-107.7401,33.5699,-101.8727,0.0524,0.31857744,NA
153,5,16,"Deming, NM, USA","Dallas, TX, USA",32.2593,-107.7401,32.754256,-96.796889,0.0532,0.278585694,NA
154,5,17,"Deming, NM, USA","Ellis, TX, USA",32.2593,-107.7401,32.3782,-96.793,0.0648,0.313877916,NA
155,5,18,"Deming, NM, USA","Cameron, TX, USA",32.2593,-107.7401,26.125309,-97.539184,0.0645,0.343191187,NA
156,5,19,"Deming, NM, USA","Travis, TX, USA",32.2593,-107.7401,30.2526,-97.778,0.0683,0.314208428,NA
157,5,20,"Deming, NM, USA","Bexar, TX, USA",32.2593,-107.7401,29.4112,-98.4954,0.064,0.326905838,NA
158,5,21,"Deming, NM, USA","Houston, TX, USA",32.2593,-107.7401,29.7628,-95.3831,0.0958,0.361106914,NA
159,5,22,"Deming, NM, USA","Nueces, TX, USA",32.2593,-107.7401,27.7439,-97.672,0.0379,0.289439659,NA
160,5,23,"Deming, NM, USA","Hidalgo, TX, USA",32.2593,-107.7401,26.3651,-98.1638,0.03,0.271400003,NA
161,5,24,"Deming, NM, USA","Juarez, CHIH, MEX",32.2593,-107.7401,31.683,-106.4249,0.0204,0.216983785,NA
162,5,25,"Deming, NM, USA","Nuevo Leon, NL, MEX",32.2593,-107.7401,25.6803,-100.3133,0.0572,0.33770755,NA
163,5,26,"Deming, NM, USA","New Orleans LA, USA",32.2593,-107.7401,29.99838,-90.076114,0.0602,0.313387837,NA
164,5,27,"Deming, NM, USA","Muscogee, GA, USA",32.2593,-107.7401,32.5223,-84.9341,0.1099,0.346455897,NA
165,5,28,"Deming, NM, USA","St. Augustine, FL, USA",32.2593,-107.7401,29.9134,-81.317743,0.0642,0.347324054,NA
166,5,29,"Deming, NM, USA","Barberville, FL, USA",32.2593,-107.7401,29.1861,-81.4209,0.134,0.390628494,NA
167,5,30,"Deming, NM, USA","Daytona Beach, FL, USA",32.2593,-107.7401,29.2034,-81.0884,0.085,0.378397135,NA
168,5,31,"Deming, NM, USA","Orlando, FL, USA",32.2593,-107.7401,28.5496,-81.3754,0.0952,0.414051595,NA
169,5,32,"Deming, NM, USA","Melbourne, FL, USA",32.2593,-107.7401,28.0785,-80.6838,0.0632,0.360001291,NA
170,5,33,"Deming, NM, USA","Rio, FL, USA",32.2593,-107.7401,27.2183,-80.24,0.0706,0.341560814,NA
171,5,34,"Deming, NM, USA","Palm Beach County, FL, USA",32.2593,-107.7401,26.53,-80.0658,0.0713,0.352737129,NA
172,5,35,"Deming, NM, USA","Miami, FL, USA",32.2593,-107.7401,25.7753,-80.2089,0.0638,0.350740557,NA
173,5,36,"Deming, NM, USA","Fort Myers, FL, USA",32.2593,-107.7401,26.6398,-81.8745,0.073,0.375236857,NA
174,5,37,"Deming, NM, USA","Sarasota, FL, USA",32.2593,-107.7401,27.3509,-82.5484,0.072,0.347488513,NA
175,5,38,"Deming, NM, USA","Tampa, FL, USA",32.2593,-107.7401,27.9816,-82.4526,0.0612,0.348850997,NA
